"","Equil.pop","Equil.sd","speed","harvest","thresh"
"452",8.96444828302419e-193,0,0.42,0.1,NA
"453",4.46393225842363e-214,0,0.42,0.11,NA
"454",8.85028254610051e-239,0,0.42,0.12,NA
"455",5.22623237464292e-264,0,0.42,0.13,NA
"456",1.66353573820778e-289,0,0.42,0.14,NA
"457",3.15325791373958e-315,0,0.42,0.15,NA
"458",5.05429155695595e-321,0,0.42,0.16,NA
"459",5.05429155695595e-321,0,0.42,0.17,NA
"460",5.05429155695595e-321,0,0.42,0.18,NA
"461",5.05429155695595e-321,0,0.42,0.19,NA
"462",5.05429155695595e-321,0,0.42,0.2,NA
"463",7.03613915110554e-28,2.21125182693689e-27,0.44,0,NA
"464",1.55950453411724e-45,6.36096280467162e-45,0.44,0.01,NA
"465",2.59696262109467e-63,1.25738796242594e-62,0.44,0.02,NA
"466",3.22848763675312e-81,1.77698223481271e-80,0.44,0.03,NA
"467",2.97367867337789e-99,1.81356032160251e-98,0.44,0.04,NA
"468",2.01010664130977e-117,1.33550643040139e-116,0.44,0.05,NA
"469",9.84404353919402e-136,7.03966726568092e-135,0.44,0.06,NA
"470",3.42517651180619e-154,2.61274808811679e-153,0.44,0.07,NA
"471",8.17905234565396e-173,0,0.44,0.08,NA
"472",1.23832985166293e-191,0,0.44,0.09,NA
"473",8.77144183503899e-211,0,0.44,0.1,NA
"474",4.38448133500555e-232,0,0.44,0.11,NA
"475",8.76142720795852e-257,0,0.44,0.12,NA
"476",5.21077679652982e-282,0,0.44,0.13,NA
"477",1.66953727415971e-307,0,0.44,0.14,NA
"478",5.05429155695595e-321,0,0.44,0.15,NA
"479",5.05429155695595e-321,0,0.44,0.16,NA
"480",5.05429155695595e-321,0,0.44,0.17,NA
"481",5.05429155695595e-321,0,0.44,0.18,NA
"482",5.05429155695595e-321,0,0.44,0.19,NA
"483",5.05429155695595e-321,0,0.44,0.2,NA
"484",1.89257043759517e-46,7.80150620521912e-46,0.46,0,NA
"485",4.19518512954072e-64,2.04460989824104e-63,0.46,0.01,NA
"486",6.98747305272107e-82,3.86274307260447e-81,0.46,0.02,NA
"487",8.68930606316429e-100,5.31496422235575e-99,0.46,0.03,NA
"488",8.00668333501846e-118,5.33002837503861e-117,0.46,0.04,NA
"489",5.41491499440437e-136,3.87707580052704e-135,0.46,0.05,NA
"490",2.65339498501393e-154,2.02537796042713e-153,0.46,0.06,NA
"491",9.2386842072505e-173,0,0.46,0.07,NA
"492",2.20786931270465e-191,0,0.46,0.08,NA
"493",3.34577106691413e-210,0,0.46,0.09,NA
"494",2.37229703805717e-229,0,0.46,0.1,NA
"495",1.18974711826192e-250,0,0.46,0.11,NA
"496",2.3941006490541e-275,0,0.46,0.12,NA
"497",1.43297821814011e-300,0,0.46,0.13,NA
"498",1.20354391326928e-320,0,0.46,0.14,NA
"499",5.05429155695595e-321,0,0.46,0.15,NA
"500",5.05429155695595e-321,0,0.46,0.16,NA
"501",5.05429155695595e-321,0,0.46,0.17,NA
"502",5.05429155695595e-321,0,0.46,0.18,NA
"503",5.05429155695595e-321,0,0.46,0.19,NA
"504",5.05429155695595e-321,0,0.46,0.2,NA
"505",1.49136188089453e-65,7.35362916766642e-65,0.48,0,NA
"506",3.30592104459272e-83,1.84293656803537e-82,0.48,0.01,NA
"507",5.5067573082069e-101,3.38967141695975e-100,0.48,0.02,NA
"508",6.84891041170083e-119,4.58180316435126e-118,0.48,0.03,NA
"509",6.3121658414624e-137,4.53729107337888e-136,0.48,0.04,NA
"510",4.2701037185542e-155,3.26987356637765e-154,0.48,0.05,NA
"511",2.09317009931186e-173,0,0.48,0.06,NA
"512",7.29132848546242e-192,0,0.48,0.07,NA
"513",1.74343315111918e-210,0,0.48,0.08,NA
"514",2.64367750804047e-229,0,0.48,0.09,NA
"515",1.87590218666484e-248,0,0.48,0.1,NA
"516",9.43435139577651e-270,0,0.48,0.11,NA
"517",1.91001612632358e-294,0,0.48,0.12,NA
"518",1.26441280083692e-319,0,0.48,0.13,NA
"519",1.19366260035245e-320,0,0.48,0.14,NA
"520",5.05429155695595e-321,0,0.48,0.15,NA
"521",5.05429155695595e-321,0,0.48,0.16,NA
"522",5.05429155695595e-321,0,0.48,0.17,NA
"523",5.05429155695595e-321,0,0.48,0.18,NA
"524",5.05429155695595e-321,0,0.48,0.19,NA
"525",5.05429155695595e-321,0,0.48,0.2,NA
"526",3.64134038895277e-85,2.05433531589346e-84,0.5,0,NA
"527",2.22173706061616e-102,1.37709883579173e-101,0.5,0.01,NA
"528",1.03333717762457e-119,6.93580847675029e-119,0.5,0.02,NA
"529",3.64138015383165e-137,2.61894121007891e-136,0.5,0.03,NA
"530",9.65174995498076e-155,7.37878212380764e-154,0.5,0.04,NA
"531",1.9066455299951e-172,0,0.5,0.05,NA
"532",2.77204743637717e-190,0,0.5,0.06,NA
"533",2.90986064568745e-208,0,0.5,0.07,NA
"534",2.13104846452081e-226,0,0.5,0.08,NA
"535",1.00629394073372e-244,0,0.5,0.09,NA
"536",2.2616126488992e-263,0,0.5,0.1,NA
"537",3.66979228628777e-284,0,0.5,0.11,NA
"538",2.44413822999754e-308,0,0.5,0.12,NA
"539",1.27963002272883e-320,0,0.5,0.13,NA
"540",1.27963002272883e-320,0,0.5,0.14,NA
"541",5.08887615216484e-321,0,0.5,0.15,NA
"542",5.08887615216484e-321,0,0.5,0.16,NA
"543",5.08887615216484e-321,0,0.5,0.17,NA
"544",5.08887615216484e-321,0,0.5,0.18,NA
"545",5.08887615216484e-321,0,0.5,0.19,NA
"546",5.08887615216484e-321,0,0.5,0.2,NA
